TIC ID,CTOI,Promoted to TOI,MASTER,SG1A,SG1B,SG2,SG3,SG4,SG5,User Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr),Transit Epoch (BJD),Transit Epoch (BJD) err,Period (days),Period (days) Error,Depth mmag,Depth mmag Error,Depth ppm,Depth ppm Error,Duration (hrs),Duration (hrs) Error,Inclination (deg),Inclination (deg) Error,Impact Param,Impact Param Error,Rad_p/Rad_s,Rad_p/Rad_s Error,a/Rad_s,a/Rad_s Error,Planet Radius (R_Earth),Planet Radius (R_Earth) Error,Mass (M_Earth),Mass (M_Earth) Error,Insolation (Earth Flux),Insolation (Earth Flux) Error,Equilibrium Temp (K),Equilibrium Temp (K) Error,Fitted Stellar Density (g/cm^3),Fitted Stellar Density (g/cm^3) Error,Semi-Major Axis (AU),Semi-Major Axis (AU) Error,Eccentricity,Eccentricity (Error),Arg of Periastron,Arg of Periastron Error,Time of Periastron (BJD),Time of Periastron (BJD) Error,Velocity Semi-amp (m/s),Velocity Semi-amp (m/s) Error,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,CTOI lastmod,User,Group,Tag,Notes
374352402,374352402.01,,,,,,,,,PC,,11.8903,0.006,303.504474,-69.43339,12.884,0.036,-3.936,0.051,2458653.3762,.0013,1.13964,0.00009,6.330892,,5814,,0.076,0.004,64.02,2.39,.96,.06,.07,.035,2.2,.2,14.37,8.07,,,,,,,.15,.07,,,,,,,,,,,499.79,9.233,5273.5,135.118,3.84401,.0910013,1.87996,.121086,2020-08-10 07:20:18,montalto,,29528,"new CTOI, Montalto et al. (2020)"
374732772,374732772.01,,,,,,,,,PC,,10.0122,0.006,242.12786,-38.474233,-9.74,0.083,-25.236,0.052,2458632.117,.012,18.7944,0.0092,6.456489,,5929,,4.76,0.79,88,.4,.77,.21,.077,.012,,,11.9,3,,,,,,,,,.1494,.0016,,,,,,,,,155.422,.959,4894,122,,,1.66092,,2020-11-03 06:37:20,nardiello,,36693,"new CTOI likely member of Lupus association  , PATHOS-42 in Nardiello (2020)"
376116071,376116071.01,,,,,,,,,PC,,12.6562,0.012,43.867671,70.377209,-4.392,0.022,-3.256,0.029,2458985.19504396,.00102831,2.36915037,0.0001697,,29.941095,,,1.95,0.076,,,1.086,.158,.35464,.12744,7.55,.26,40.36,14.64,,,,,,,,,,,,,,,,,,,416.521,2.947,5500,136.595,4.36581,.0808083,1.06479,.0565327,2022-02-19 11:17:05,bouma,tfopwg,108227,"Qual:A,CM,1.8e+08yr. Rp=(1.75-6.07)Rj. b=0.84-1.40 (3-97HDI)."
376457352,376457352.01,,,,,,,,,PC,,10.0532,0.006,8.302303,7.571506,42.071,0.253,39.617,0.083,2459479.652,.01,,,3.360119,0.010857,3090,10,1.933,0.601,,,,,,,,,5.017,.012,,,,,,,,,,,,,,,,,,,118.928,1.0825,5819,127.659,4.62393,.0739505,.826122,.0383065,2021-11-24 09:49:08,vogl,,102298,"Found with our in-house single transit finder; Sector 43"
376524552,376524552.02,,,,,,,,,PC,,11.1237,0.006,188.922358,27.214377,-45.874,0.058,-10.766,0.035,2458901.18415,,1.743717,,0.714867,0.008577,658.2,7.9,1.726,0.166,,,.432,.432,,,,,2.04,.18,,,469.98,,1186,,,,.02676,,,,,,,,,,128.23,.7075,4719,120.376,4.49738,.0908426,.812087,.0555227,2021-01-27 08:54:03,spencer,,93710,"Corrected transit depth of 539.68 (+/-62.58)"
376537276,376537276.01,,,,,,,,,PC,,11.4703,0.007,189.105097,24.237486,-33.482,0.061,24.583,0.033,2459656.146,.002,,,6.971043,0.434381,6400,400,8.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.128,4.115,6010,128.236,4.42392,.0794232,1.07086,.051191,2022-05-18 04:14:58,eisner,,415791,"PHT candidate. Single transit event. We caution that high RUWE parameter suggests it could be a stellar companion."
376645976,376645976.01,5626.01,,,,,,,,PC,,9.80675,0.006,198.298761,31.638404,-65.604,0.067,-31.234,0.069,2458943.8303,.1726,,,296.173178,429.441376,238744,326677,,,,,,,,,,,52.1938,35.7966,,,,,,,,,,,,,,,,,,,122.745,1.1135,5699,118.686,4.4622,.0765674,.979868,.0470452,2022-04-28 22:03:58,dragomir,tfopwg,415404,"single transit event from the TSTPC working group"
376847633,376847633.01,,,,,,,,,PC,,10.6338,0.006,275.339308,69.370707,-12.362,0.036,-7.99,0.037,2459408.647,.02,,,3.806742,0.543004,3500,500,16.5,0.5,,,,,,,,,10,.5,,,,,,,,,,,,,,,,,,,349.787,2.151,6508,123.196,4.18652,.0894303,1.54352,.0664975,2021-09-16 00:17:38,gsun,,99934,"newCTOI,Single transit event"
376973804,376973804.01,,,,,,,,,PC,,9.6931,0.006,284.065992,55.606284,22.202,0.074,150.184,0.08,2458984.07561326,.0031387,3.65483143,0.00084153,2.804819,0.575593,2580,530,1.95,0.148,,,.66,.124,.04921,.00372,11.51,.8,4.48,.46,,,,,,,,,,,,,,,,,,,80.301,.22995,5068,121.768,4.52217,.084035,.836875,.050005,2022-02-19 11:17:05,bouma,tfopwg,108227,"Qual:B,Oh2017,MissingRot?. Rp=(0.32-0.47)Rj. b=0.44-0.84 (3-97HDI)."
376997143,376997143.01,,,,,,,,,PC,,12.9363,0.007,284.659074,57.429906,2.588,0.025,4.671,0.024,2458688.87,,11.879,,12.400162,,11356,,4.29,,,,,,,,,,12.57,,,,,,,,,,,,,,,,,,,,583.304,4.155,5820,123.924,4.39105,.0763215,1.08169,.0507438,2020-04-01 15:11:51,kruse,,18582,"Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE"
377020459,377020459.01,,,,,,,,,PC,,11.3194,0.016,29.727263,7.665393,-9.434,0.105,-44.926,0.074,2459496.677,.027,,,2.500069,0.304049,2300,280,4.467,2.33,,,,,,,,,5.762,.336,,,,,,,,,,,,,,,,,,,282.69,3.658,5867.19,140.665,4.38074,.086308,1.0998,.0684221,2021-11-24 09:45:34,vogl,,102297,"Found with our in-house single transit finder; Sector 43"
377619148,377619148.01,,,,,,,,,PC,,11.613,0.137,348.073177,60.496162,-4.453,0.055,-1.936,0.044,2458784.40833,.0018,19.89634,0.05257,162.63967,,139117,,9.6,0.2,84.1,.5,1.172,.09,.373,.077,,,209.1,42.9,,,,,,,,,.2713,.0063,,,,,,,,,2596.98,275.84,7000,122,,,12.7854,,2021-09-07 08:21:56,nardiello,,99723,"new CTOI likely member of NGC 7510, PATHOS-71 in Nardiello et al. (2021)"
377912676,377912676.01,,,,,,,,,PC,,10.6055,0.008,294.356174,41.777183,-1.497,0.045,-5.555,0.042,2458688.713215768,,5.248868744210009,,2.312643,,2127.7558325230348,,4.7473125871844335,,,,.14970806576765275,,.046127603802094845,,,,,,,,,,,,,,,,,,,,,,,,645.012,10.938,4642,122,,,5.54705,,2020-07-14 13:40:48,wilson,,28551,"Kepler candidate planet KOI-6698.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
378421253,378421253.01,,,,,,,,,PC,,14.6525,0.009,155.375057,-63.736124,-16.162,0.106,11.563,0.101,2458597.17394039,.00326687,0.75118039,0.00014124,36.658396,1.401504,33200,1290,3.034,0.565,84.5,4.8,.223,.192,.18222,.005,2.31,.13,8.19,.34,,,,,,,,,,,,,,,,,,,150.039,1.333,3220,157,4.81579,.00451832,.411885,.0125825,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand super-Neptune; IC2602 (30Myr; CG18). PMS M dwarf. Faint."
379376771,379376771.01,,,,,,,,,PC,,13.3026,0.007,30.271879,68.995547,7.311,0.026,-2.264,0.028,2458986.10074878,.00152789,2.22007988,0.00024257,30.912531,19.411746,28070,17720,1.671,0.151,,,.554,.266,.16575,.02524,10.18,1.92,18.28,5.77,,,,,,,,,,,,,,,,,,,291.996,1.6125,4081,122,4.221,,1.02632,,2022-02-19 11:17:05,bouma,tfopwg,108227,"Qual:A,PMS?. Wrn: mean(R)=1.071. Rp=(0.77-2.60)Rj. b=0.04-0.97 (3-97HDI)."
379628805,379628805.01,,,,,,,,,PC,,9.62391,0.006,34.320443,71.276434,29.024,0.035,-12.852,0.04,2458790.96,,2.09,,0.205386,,189.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.975,1.6275,6095,173.637,3.85477,.0848441,2.09344,.0963264,2021-02-24 13:36:14,chiarello,,94552,"column 872, row 70, sector 18, mission TESS"
380836882,380836882.01,2526.01,,,,,,,,PC,,11.0586,0.006,270.134849,-65.613808,-0.485,0.03,8.971,0.038,2458660.84237,.00106,8.01165,0.00071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.145,2.481,5923,139.137,4.24972,.0814442,1.29088,.0665729,2020-12-21 13:16:48,brahm,,92699,"WINE hot jupiter candidate"
380884709,380884709.01,,,,,,,,,PC,,10.7052,0.007,16.276924,8.444581,-12.866,0.106,-28.494,0.102,2459465.622,.002,,,2.979,0.238888,2740,220,,,,,,,,,,,5.5,.5,,,,,,,,,,,,,,,,,,,185.272,2.3385,5816,134.21,4.48674,.0778257,.967005,.0502462,2021-11-04 15:21:12,eisner,,101536,"PHT candidate. Single transit event. Additional transit in K2 data."
381854774,381854774.01,,,,,,,,,PC,,10.5944,0.006,321.794169,-54.340509,9.722,0.083,-24.879,0.096,2458325.8254,,1.642361,,5984.675303,,995962.338760445,,1.33333333333333,,,,,,,,,,10.2005060485346,,,,,,,,,,,,,,,,,,,,343.935,7.5585,6375,127.573,4.12824,.0864983,1.60996,.0770553,2019-05-12 09:25:49,lipponen,,3542,"firstBulkUpload"
381856446,381856446.01,,,,,,,,,PC,,12.2989,0.007,322.253511,-58.834717,106.345,0.11,8.343,0.093,2459037.77,,1.769,,38.857688,,35156.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6148,.63675,3689,157,4.69118,.0101243,.553198,.016808,2020-10-07 22:23:00,rao,,36277,"Vetted with DAVE"
382200986,382200986.01,4409.01,,,,,,,,PC,,11.8911,0.006,81.818658,-54.946098,-6.307,0.05,17.58,0.047,2458243.9164,.0067,92.49514,0.00245,12.108079,,11090,,0.286,0.005,89.7,.06,.53,.05,.101,.004,99.73,4.02,8.07,.81,,,,,,,2.19,.44,,,,,,,,,,,179.419,.7355,4937,122.827,4.61752,.0874033,.732008,.0451131,2020-08-10 07:20:18,montalto,,29505,"new CTOI, Montalto et al. (2020)"
382260153,382260153.01,,,,,,,,,PC,,11.3098,0.006,82.64676,-58.563811,1.929,1.169,12.756,1.17,2459091.378,.0032,5.7,0.002,3.93292,0.217278,3615.8,200.1,3.9602,,,,,,.0649,.0024,6.1,.52,8.62,.32,,,,,,,,,.0712,,,,,,,,,,335.091,,5977,,,,1.21658,,2020-12-03 02:02:51,gsun,,52293,"newCTOI"
382360740,382360740.01,,,,,,,,,PC,,10.5189,0.007,257.832678,-44.07972,4.876,0.105,-22.799,0.104,2458627.87,,5.15,,0.279624,,257.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.204,5.324,6477,136.616,4.20328,.091029,1.5055,.070196,2021-01-24 15:30:02,chiarello,,93488,"All data obtained using the Light Kurve framework"
382517745,382517745.01,,,,,,,,,PC,,10.5992,0.006,117.452014,-64.042299,-9.624,0.044,18.678,0.041,2458326.4826,,10.43611,,4587.131145,,985373.259981549,,2,,,,,,,,,,16.0412322645366,,,,,,,,,,,,,,,,,,,,212.617,.9865,5674,128.656,4.25241,.0757988,1.24448,.0611055,2019-06-06 03:40:31,lipponen,,3787,"sector1"
382517745,382517745.02,,,,,,,,,PC,,10.5992,0.006,117.452014,-64.042299,-9.624,0.044,18.678,0.041,2458331.7478,,10.43819,,2298.721233,,879631.871900686,,3,,,,,,,,,,46.0171491054009,,,,,,,,,,,,,,,,,,,,212.617,.9865,5674,128.656,4.25241,.0757988,1.24448,.0611055,2019-06-06 03:40:31,lipponen,,3787,"sector1"
382521776,382521776.01,,,,,,,,,PC,,12.8021,0.006,12.358885,-53.914944,23.28,0.02,-12.116,0.021,2458358.257234,,4.39425,,12.677825,,11608.8,,2.9677,,,,0,,.10235,,,,11.549602924315058,,,,,,,,,,,,,,,,,,,,432.935,2.6895,5369,135.822,4.42597,.0845035,.977886,.055402,2021-02-08 16:07:01,olmschenk,,94085,"Identification and vetting detailed in https://arxiv.org/abs/2101.10919."
382602147,382602147.01,2384.01,,,,,,,,PC,,13.3147,0.007,36.156146,-65.000196,8.584,0.113,-52.648,0.095,2458323.3856,.0005,2.13568,0.00002,31.879247,,28935,,0.082,0.002,82.9,.28,.83,.02,.161,.01,6.71,.17,11.72,2.59,,,,,,,1.25,.2,,,,,,,,,,,191.51,2.0475,3712,157,4.59609,.0124832,.666652,.0202807,2020-08-10 07:20:18,montalto,,29523,"new CTOI, Montalto et al. (2020)"
383510040,383510040.01,,,,,,,,,PC,,11.7413,0.006,134.672781,-57.66605,31.244,0.051,-21.225,0.046,2458518.44,,5.91,,0.001379,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.51,1.7245,5723,133.07,4.54474,.0750483,.893227,.0443216,2021-02-16 02:58:56,chiarello,,94425,"All data obtained using the lightkurve framework"
383721338,383721338.01,4553.01,,,,,,,,PC,,10.4895,0.006,278.186572,43.25282,1.825,0.04,10.419,0.044,2459402.503,.02,,,5.988031,0.543004,5500,500,7.2,0.2,,,,,,,,,11.9,.5,,,,,,,,,,,,,,,,,,,309.746,2.1425,6490,125.327,4.22873,.0876431,1.4659,.0636935,2021-09-16 00:12:20,gsun,,99933,"newCTOI,Single transit event"
384159646,384159646.01,1895.01,,,,,,,,PC,,9.7556,0.006,243.713459,-81.680597,-17.507,0.044,-31.801,0.048,2458630.392,,0,,5.442298,1.086279,5000,1000,5,1,,,,,,,,,8.771,2,,,,,,,,,,,,,,,,,,,206.229,1.188,6682,127.61,4.3114,.0881089,1.37387,.0567035,2020-03-06 02:13:04,eisner,tfopwg,17978,"Planet Hunters TESS candidate. Single transit event."
384194460,384194460.01,,,,,,,,,PC,,12.5082,0.006,244.780958,-82.077276,-20.127,0.028,-44.146,0.031,2458626.17,,1.3,,0.006384,,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.234,1.2055,5156,137.59,4.57166,.0884843,.799762,.0499572,2021-02-16 13:24:43,chiarello,,94430,"All data obtained using the LightKurve framework"
384882500,384882500.01,,,,,,,,,PC,,11.392,0.007,16.401137,16.886343,12.372,0.079,-7.668,0.064,2459464.843,.015,,,8.677041,0.499554,7960,460,6.067,0.76,,,,,,,,,21.515,.609,,,,,,,,,,,,,,,,,,,650.36,18.825,6309.51,105.063,3.84391,.0848144,2.20693,.108618,2021-10-25 02:54:14,vogl,,101168,"Found with our in-house single transit finder; Sector 42"
385274980,385274980.01,,,,,,,,,PC,,11.8429,0.006,216.661116,-63.33722,-34.991,0.025,-5.888,0.041,2458601.96,,6,0.2,0.190281,,175.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.849,1.9475,5681,128.123,4.50888,.0781199,.926308,.0446005,2021-05-12 11:01:46,chiarello,,96982,"Camera 2, CCD 2, Column 1551, Row 1343, Sector 11"
385557214,385557214.01,,,,,,,,,PC,,9.6743,0.006,56.491689,27.559299,41.372,0.11,-117.988,0.068,2458791.585,.05,5.625,0.005,5.442298,0.543004,5000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5565,.25765,4447,119.458,4.48532,.0974172,.792357,.0624095,2020-05-16 03:08:05,eisner,,19144,"PHT candidate."
385636103,385636103.01,,,,,,,,,PC,,11.2451,0.006,216.648081,-62.238085,-33.039,0.04,-50.927,0.065,2458600.96,.2,2.13,0.2,0.025852,,23.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.64,.995,5673,129.969,4.59519,.0782183,.838686,.0409071,2021-05-17 08:24:06,chiarello,,97088,"Camera 2, CCD 2, Column 1487, Row 1525, Sector 11"
386131764,386131764.01,2633.01,,,,,,,,PC,,11.6886,0.011,111.590401,-13.925637,-4.879,0.065,1.001,0.058,2459253.5816,0,,,3.616382,0.240235,3325.27,221.24,2.4,1.8,,,,,,,,,10.53,.34,,,,,,,,,,,,,,,,,,,746.036,26.107,7811,143.047,4.25974,.0792241,1.67013,.0747588,2021-03-26 06:37:06,steuer,,95670,"Found with our in-house single transit finder"
386484325,386484325.01,,,,,,,,,PC,,11.0928,0.007,105.280947,13.947105,-0.591,0.078,-3.669,0.07,2459207.1134,.0063,,,7.614534,0.072443,6988.71,66.72,2.27,0.45,,,,,,,,,14.31,.07,,,,,,,,,,,,,,,,,,,565.849,15.078,7758.76,109.659,4.31072,.078052,1.56639,.0604572,2021-02-15 04:50:07,steuer,,94397,"Found with our in-house single transit finder"
386729525,386729525.01,,,,,,,,,PC,,12.6319,0.006,216.942223,-62.869205,-63.305,0.016,-18.09,0.028,2458612.26,.2,4.08,0.3,0.092986,,85.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.134,1.12,5137,124.922,4.68356,.08287,.703094,.0405326,2021-05-19 10:24:59,chiarello,,97174,"Camera 2, CCD 2, Column 1546, Row 1427, Sector 11"
387409975,387409975.01,2563.01,,,,,,,,PC,,13.3848,0.01,310.743276,70.275792,-7.949,0.025,-3.598,0.03,2458739.847295,,5.018201,,2.15809,,1985.7,,3.0378,,,,5,,4.02387,,,,4.950113775292923,,,,,,,,,,,,,,,,,,,,501.58,3.3025,5487,122,4.40545,,1.01729,,2021-02-08 16:07:01,olmschenk,,94086,"Identification and vetting detailed in https://arxiv.org/abs/2101.10919."
387513450,387513450.01,,,,,,,,,PC,,9.25189,0.006,43.02096,9.886376,11.771,0.079,-12.344,0.079,2459153.639,.028,,,1.271055,0.010857,1170,10,6.336,3.48,,,,,,,,,11.1711,.048,,,,,,,,,,,,,,,,,,,331,5.0035,6770.21,106.16,3.64896,.0861244,2.98806,.138774,2021-02-02 04:40:26,steuer,,93775,"Foun"
387541380,387541380.01,,,,,,,,,PC,,9.0068,0.006,44.031459,7.922355,186.047,0.068,-44.039,0.066,2459168.195,.016,,,1.010204,0.010857,930,10,4.92,0.024,,,,,,,,,2.506,.013,,,,,,,,,,,,,,,,,,,46.8,.08335,4796,123.978,4.57239,.0912685,.751765,.0519196,2021-02-02 05:21:39,steuer,,93779,"Found with our in-house single transit finder; Sector 31"
387610076,387610076.01,,,,,,,,,PC,,9.43806,0.006,44.95511,9.649778,-9.852,0.072,-85.401,0.072,2459151.402,.001,,,2.630666,0.010857,2420,10,2.208,0.432,,,,,,,,,5.485,.011,,,,,,,,,,,,,,,,,,,108.342,.4935,5906,324.689,4.45177,.0971691,1.02012,.0465779,2021-02-03 03:43:08,steuer,,93798,"Found with our in-house single transit finder; Sector 31"
388076422,388076422.01,,,,,,,,,PC,,13.2297,0.007,317.900139,68.402076,-2.426,0.048,-5.041,0.056,2458956.47686329,.00164501,2.57658814,0.00031607,55.405304,8.501943,49750,7800,1.66,0.064,,,.571,.123,.20993,.01468,12.58,.15,11.39,.89,,,,,,,,,,,,,,,,,,,117.992,.374,3628,157,4.73924,.00816489,.497905,.0149054,2022-02-19 11:17:05,bouma,tfopwg,108227,"Qual:A,CM,5.2e+08yr,MissingRot. Rp=(0.84-1.15)Rj. b=0.33-0.76 (3-97HDI)."
388128308,388128308.01,,,,,,,,,PC,,12.0168,0.006,63.727728,-70.494527,5.199,0.04,8.872,0.04,2458598.068,,1.1937200000000001,,4.006802,,3683.6,,1.44,,,,,,.05969770664,,,,13.32393115,,,,,,,,,,,,,,,,,,,,755.659,10.8035,6232.28,120.582,3.91142,.0821128,2.00871,.0920576,2019-06-21 22:58:50,galgano,,4210,"vetted with DAVE (https://arxiv.org/abs/1901.07459)"
388134787,388134787.01,,,,,,,,,PC,,10.1654,0.006,318.236934,67.296633,-59.475,0.046,-49.446,0.04,2458811.05,,0,,0.543004,0.108579,500,100,8.7,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,120.685,.326,5468,129.304,4.52647,.0835387,.883135,.0474724,2020-03-06 01:38:23,eisner,tfopwg,17968,"Planet Hunters TESS candidate. Single transit event."
388198242,388198242.01,2224.01,,,,,,,,PC,,11.9987,0.006,61.242969,-78.374681,-3.998,0.041,36.072,0.047,2458325.1885,.0004,0.50549,,2.320525,,2135,,0.037,0.004,60.79,7.37,.94,.01,.043,.004,1.93,.78,4.76,.69,,,,,,,.53,.76,,,,,,,,,,,290.755,1.874,5269.69,123.144,4.37947,.0834926,1.01489,.0569648,2020-08-10 07:20:18,montalto,,29540,"new CTOI, Montalto et al. (2020)"
388431740,388431740.01,,,,,,,,,PC,,10.3162,0.006,355.052423,78.720782,-18.976,0.039,-2.708,0.04,2458792.13,,3.73,,1.541286,,1418.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.352,.785,6046,133.669,4.43273,.0784967,1.06673,.0481784,2021-05-17 08:56:50,chiarello,,97090,"Camera 3, CCD 2, Column 709, Row 1962, Sector 18"
388431742,388431742.01,,,,,,,,,PC,,10.2389,0.006,355.05792,78.721746,-21.095,0.038,-1.727,0.037,2458792.13,,3.73,,1.541286,,1418.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.512,.76,6221,134.833,4.475,.0832089,1.04985,.0479774,2021-05-17 09:04:52,chiarello,,97091,"Camera 3, CCD 2, Column 709, Row 1962, Sector 18"
388504644,388504644.01,,,,,,,,,PC,,9.9778,0.011,356.453106,80.174821,-13.234,0.035,4.436,0.035,2458961.1,.3,5.691,0.01,1.629827,0.217169,1500,200,7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.302,5.6915,5131,122,,,5.13526,,2020-12-10 12:44:34,grunblatt,,61032,"inflated planet candidate around red giant star. RV followup started"
388803989,388803989.01,,,,,,,,,PC,,11.421,0.007,172.500745,7.104374,-35.131,0.082,23.995,0.065,2459574.316,.035,,,2.630666,0.228029,2420,210,4.6,3.713,,,,,,,,,6.067,.263,,,,,,,,,,,,,,,,,,,329.107,7.1305,6086.62,141.613,4.3905,.0869482,1.12781,.0627789,2022-02-06 06:31:58,vogl,,107753,"Found with our in-house single transit finder; Sector 46"
388850377,388850377.01,,,,,,,,,PC,,11.1759,0.007,83.563955,-6.991521,20.121,0.241,-6.694,0.216,2458466.8177,.0057,2.47021,0.00101,0.962389,,886,,0.079,0.01,88.12,.74,.32,.19,.029,.002,9.69,.57,8.9,1.56,,,,,,,2.82,.99,,,,,,,,,,,556.439,40.8045,5666,127.776,3.54463,.10186,2.81113,.25948,2020-08-10 07:20:18,montalto,,29378,"new CTOI, Montalto et al. (2020)"
389041242,389041242.01,,,,,,,,,PC,,9.00921,0.007,142.021414,5.818987,-20.16,0.111,-8.738,0.094,2459561.165,.035,,,1.075411,0.010857,990,10,8.401,2.578,,,,,,,,,8.484,.054,,,,,,,,,,,,,,,,,,,218.143,5.2665,5830,134.3,3.67338,.0784971,2.47138,.131959,2022-02-06 07:34:23,vogl,,107757,"Found with our in-house single transit finder; Sector 46"
389662862,389662862.01,,,,,,,,,PC,,15.2462,0.008,323.276017,-42.575355,141.799,0.17,-216.409,0.168,2458325.9515884984,.035236837679121905,2.9980254688387986,0.013111855446218599,25.35637,0.274024,23083.484352583313,252.35319778564147,0.8468777248900664,,,,.625913521852353,.03692172775610165,.15773073424454503,.005345834767856944,24.63304500240688,.6587753241935331,3.3419605917186086,.1132662521960901,,,,,,,,,.02224560096557009,.000594926570650989,,,,,,,,,73.2031,.8018,3056,157,5.07449,.0256794,.194247,.00632765,2021-04-06 14:54:31,feliz,,95996,"new CTOI from NEMESIS, https://arxiv.org/abs/2103.05647"
389927567,389927567.01,,,,,,,,,PC,,13.1149,0.007,160.266924,-65.521535,-6.488,0.024,3.576,0.023,2458575.805,.006,6.9408,0.0009,76.601188,,68121,,5.001,,80.1,2.7,.85,.1,.261,.058,10,1.1,64.1,14.6,,,,,,,,,,,,,,,,,,,2170.81,63.585,8971,123,3.92382,,2.71756,,2020-11-03 04:43:57,nardiello,,36673,"new CTOI likely member of Melotte 101  , PATHOS-24 in Nardiello et al. (2020)"
390045892,390045892.01,,,,,,,,,PC,,11.8883,0.006,23.731647,64.776642,3.899,0.036,1.958,0.038,2458960.3672,.0028,,,14.324829,7.926509,13107,7274,,,,,,,,,,,19.2175,5.4115,,,,,,,,,,,,,,,,,,,485.591,6.217,6296,430.92,4.15223,.113272,1.54438,.0736809,2022-04-28 22:03:58,dragomir,tfopwg,415408,"single transit event from the TSTPC working group"
390252502,390252502.01,,,,,,,,,PC,,12.6485,0.04,217.691193,-60.776521,-5.693,0.028,-3.024,0.051,2458629.97947257,.00365332,5.43632415,0.0015369,15.527965,0.369213,14200,340,7.321,1.301,87.9,1.7,.224,.191,.11917,.00202,6.26,.3,58.12,17.46,,,,,,,,,,,,,,,,,,,2257.45,142.705,,,,,,,2020-04-13 10:41:06,bouma,tfopwg,18718,"EB or Warm Jup, NGC 5617 (170Myr, CG18)."
390874411,390874411.01,,,,,,,,,PC,,9.9306,0.061,297.043369,21.525192,-1.326,0.047,-4.935,0.044,2458684.6,.1,8900,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.15,64.42,,,,,,,2020-12-21 13:18:40,brahm,,92700,"WINE single transit"
390930138,390930138.01,,,,,,,,,PC,,9.9181,0.006,217.9232,-61.223481,-14.955,0.032,-3.605,0.059,2458599.5,.01,6.953,0.002,0.923268,0.108579,850,100,5.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.126,2.145,5375,122,,,2.71336,,2021-05-17 11:30:36,grunblatt,,97092,"non-inflated warm Jupiter candidate around evolved star"
393546540,393546540.01,,,,,,,,,PC,,9.1352,0.006,161.156925,6.333475,58.782,0.086,-22.057,0.071,2459537.505,.005,,,0.803742,0.108579,740,100,,,,,,,,,,,3.1,1.2,,,,,,,,,,,,,,,,,,,66.4522,.2447,5271,115.348,4.55625,.0795202,.828003,.0438341,2022-01-23 23:47:18,eisner,,107458,"PHT candidate. Single transit event."
393546540,393546540.02,,,,,,,,,PC,,9.1352,0.006,161.156925,6.333475,58.782,0.086,-22.057,0.071,2459563.131,.002,,,1.488478,0.097721,1370,90,6,0.2,,,,,,,,,3.3,.2,,,,,,,,,,,,,,,,,,,66.4522,.2447,5271,115.348,4.55625,.0795202,.828003,.0438341,2022-02-03 09:05:26,eisner,,107706,"PHT candidate. Single transit event."
393565707,393565707.01,,,,,,,,,PC,,11.8374,0.007,162.366635,10.283474,-24.423,0.072,-29.892,0.066,2459545.913,.028,,,13.184566,0.966735,12070,890,5.734,1.393,,,,,,,,,16.542,.596,,,,,,,,,,,,,,,,,,,427.157,7.517,5695.73,141.883,4.16413,.0857268,1.37763,.0841006,2022-01-17 09:20:50,vogl,,107301,"Found with our in-house single transit finder; Sector 45"
393748848,393748848.01,,,,,,,,,PC,,11.7931,0.007,80.763962,-21.689924,19.315,0.08,6.664,0.127,2458438.0988,.0014,2.12813,0.0001,7.167752,,6580,,0.156,0.005,70.73,.89,.9,.05,.095,.007,2.72,.09,21.92,3.29,,,,,,,.08,.02,,,,,,,,,,,712.136,41.6615,5998,123.615,3.83334,.0926569,2.11362,.159399,2020-08-10 07:20:18,montalto,,29413,"new CTOI, Montalto et al. (2020)"
